Date,Company,Open,High,Low,Close,Volume,MA30,MA90
2023-06-15,HDFC Bank,780.6439096325554,781.5929230405386,768.4767664026215,769.961181640625,35377476,789.1121622721354,786.2690890842014
2023-06-16,HDFC Bank,772.4432977006162,783.1746828103192,770.9102257106925,780.0355834960938,15779272,789.0396708170573,786.3641479492187
2023-06-19,HDFC Bank,784.0507655809437,785.6324943134937,777.8941787861185,780.7169799804688,24829146,788.6883585611979,786.1703253851997
2023-06-20,HDFC Bank,780.7169047691681,784.0506900484788,774.146647589991,782.3472900390625,20005626,788.3905904134115,786.0323079427084
2023-06-21,HDFC Bank,786.4841043269806,796.8261756245972,784.050675786365,796.0231323242188,24308946,788.4267862955729,786.0331468370225
2023-06-22,HDFC Bank,798.1646301932708,806.7059888717916,797.7023024946114,799.9166870117188,56596140,788.5751241048177,786.078316921658
2023-06-23,HDFC Bank,796.9722855006775,807.8497002925832,795.2688853504051,799.8680419921875,21339218,788.4876708984375,786.1413899739583
2023-06-26,HDFC Bank,800.5979965482512,803.3964393933287,792.6649956756461,795.9988403320312,16130314,788.1429321289063,786.1264539930555
2023-06-27,HDFC Bank,799.6002755865209,814.1765484676322,797.4589059580019,807.2169189453125,33831864,788.326249186198,786.2294806586372
2023-06-28,HDFC Bank,812.7652324615918,817.5834334461853,808.1417176661517,815.7583618164062,59562950,788.9378540039063,786.3453470865885
2023-06-30,HDFC Bank,829.3124901661796,831.6486054517263,819.2137611926184,828.047119140625,40699016,789.8528238932291,786.6159315321181
2023-07-03,HDFC Bank,833.449367439012,855.3502267293802,832.2326530339916,837.002197265625,44104116,791.0354736328125,787.0183614095052
2023-07-04,HDFC Bank,838.778513734139,850.2399866599931,834.0820438772298,841.0902709960938,38795188,792.4492940266927,787.5108561197917
2023-07-05,HDFC Bank,835.2744057361592,837.0994772709068,812.0595195781218,814.3712768554688,37165754,793.0349405924479,787.789609781901
2023-07-06,HDFC Bank,814.2252369257229,821.4525082286525,808.0930085295972,815.1986083984375,52156544,793.9953348795573,788.0446756998698
2023-07-07,HDFC Bank,810.3317601084606,815.1986175265295,806.0976179186929,808.093017578125,19926336,794.8194580078125,788.3934760199653
2023-07-10,HDFC Bank,808.3850372058562,816.0503378295722,802.8854644229833,806.1705932617188,38398442,795.4789184570312,788.7794582790799
2023-07-11,HDFC Bank,809.3583461576029,815.6852604691176,800.8413461228718,802.2527465820312,50670426,795.6881937662761,789.1983615451389
2023-07-12,HDFC Bank,805.6352319869237,810.9644765133695,791.9107178120092,794.7334594726562,70958358,795.6265462239584,789.5125983344184
2023-07-13,HDFC Bank,806.2922367876993,806.6572510904781,797.2155953198356,798.699951171875,41913546,796.11728515625,789.8350870768229
2023-07-14,HDFC Bank,804.7835035114284,804.7835035114284,795.7311609024043,800.3546752929688,24727214,796.7743103027344,790.1842475043403
2023-07-17,HDFC Bank,803.0314502823962,818.6053935606003,794.7577929158504,817.0966796875,49252928,797.9488464355469,790.7921420627171
2023-07-18,HDFC Bank,826.3923403152943,829.3124545920268,812.7651403572094,816.415283203125,81076818,799.1347330729167,791.2243238661024
2023-07-19,HDFC Bank,818.1673927652148,821.8905505906512,815.1986216073076,820.1141357421875,32935134,800.5250325520833,791.6366556803385
2023-07-20,HDFC Bank,818.1917641303833,823.4722926593728,817.6320636334198,821.8905639648438,56210948,801.8398986816406,792.0513495551215
2023-07-21,HDFC Bank,817.6320129512904,822.4015567907909,814.3468843278255,815.5635986328125,42154248,802.9276428222656,792.394942220052
2023-07-24,HDFC Bank,816.9019892100436,819.8951183000274,812.813817239081,816.8533325195312,32179444,804.0275512695313,792.9776767306857
2023-07-25,HDFC Bank,819.8951278192749,826.879056170404,816.8533420034627,825.7109985351562,55992596,805.581699625651,793.7662909613715
2023-07-26,HDFC Bank,827.1710534459679,827.1710534459679,821.5255108693627,822.8395385742188,24794358,806.9963317871094,794.545455593533
2023-07-27,HDFC Bank,827.3170606790924,828.8257745170246,811.5240735457453,814.2982177734375,59741302,808.1546427408854,795.3497402615018
2023-07-28,HDFC Bank,808.6283856221597,812.2298721075693,798.6999842928814,799.8680419921875,41015684,809.1515380859375,795.940227593316
2023-07-31,HDFC Bank,803.0558374366854,806.3409662159895,797.5319067020986,803.615478515625,34565006,809.9375345865885,796.4614162868924
2023-08-01,HDFC Bank,805.1972354940766,811.5241504025686,803.0315076162769,808.993408203125,35394188,810.8800821940105,797.1006354437934
2023-08-02,HDFC Bank,799.1379875966741,803.7615021412346,794.830830666086,798.407958984375,28116322,811.4154378255208,797.5276082356771
2023-08-03,HDFC Bank,798.1646183703506,803.6884896703888,789.8909607409018,792.6407470703125,57673946,811.3026916503907,797.9100145128039
2023-08-04,HDFC Bank,795.8042164551875,806.1949453417267,792.9327586465489,804.1021728515625,37388304,811.442207845052,798.4874009874131
2023-08-07,HDFC Bank,809.4070457041624,809.4070457041624,801.8391180613743,803.6398315429688,28300918,811.5679341634115,799.0730163574219
2023-08-08,HDFC Bank,803.8588478451442,805.7569341954113,799.1623777784342,802.9828491210938,43773828,811.8007344563802,799.6149773491753
2023-08-09,HDFC Bank,804.4914945725491,805.221523152016,793.8330654303563,803.2747802734375,33361236,811.6693298339844,800.0920166015625
2023-08-10,HDFC Bank,801.5957522263969,805.099865704745,793.7844225264857,796.1448364257812,50781118,811.0155456542968,800.4492017957899
2023-08-11,HDFC Bank,797.3859527425766,797.3859527425766,786.5814933374278,787.846923828125,28225822,809.6755391438802,800.5979064941406
2023-08-14,HDFC Bank,784.0507318876311,785.9974748594191,778.8188601509507,784.0020751953125,31304410,807.9088684082031,800.6985432942708
2023-08-16,HDFC Bank,770.4721710730195,783.3937010320665,769.5961724006356,781.714599609375,34137542,805.9296793619792,800.5428039550782
2023-08-17,HDFC Bank,777.529087744607,783.5153458133944,775.7770310495571,777.3831176757812,52884040,804.6967407226563,800.2715738932292
2023-08-18,HDFC Bank,772.6379419530916,776.8964420218484,771.6402124587459,774.1953125,25633366,803.3299641927083,800.0071587456597
2023-08-21,HDFC Bank,778.9405181779168,778.9405181779168,772.3702607612333,773.5869750976562,21837270,802.1797627766927,799.7100545247396
2023-08-22,HDFC Bank,776.9207377849476,777.7237811054864,768.963438139342,770.2774658203125,32273570,800.9833251953125,799.2606981065538
2023-08-23,HDFC Bank,768.9634840803492,774.0980425006611,765.6783552717781,772.1755981445312,36498588,799.9807535807291,798.7920681423611
2023-08-24,HDFC Bank,775.4364030038525,776.8477441031978,767.0897307917666,768.622802734375,43145792,799.1103983561198,798.4218960232205
2023-08-25,HDFC Bank,766.3110504597091,767.746749618975,758.4510639302869,759.9597778320312,30069756,797.8190592447917,797.993160671658
2023-08-28,HDFC Bank,759.9597651143588,770.2531801549441,759.9597651143588,767.868408203125,28867238,796.7361836751302,797.6196865505642
2023-08-29,HDFC Bank,773.6842594017068,775.1200179106506,769.669102242421,773.976318359375,35538932,795.298838297526,797.2809305826823
2023-08-30,HDFC Bank,780.6195643753474,780.6195643753474,765.8973208258516,768.3307495117188,28084204,793.6960205078125,796.8650105794271
2023-08-31,HDFC Bank,768.4767470204652,770.4965046276685,760.7384322394234,764.80224609375,100075772,791.8522908528646,796.3374423556858
2023-09-01,HDFC Bank,764.5833196769412,768.4768057096691,758.9134187598048,766.384033203125,43226776,790.0020731608073,795.95576171875
2023-09-04,HDFC Bank,773.830269769566,774.5359402767891,766.4813275172515,771.1778564453125,25073638,788.522548421224,795.5864461263021
2023-09-05,HDFC Bank,773.0516417713671,773.0516417713671,764.38861183011,766.4813842773438,38712082,786.8434834798177,795.1157619900174
2023-09-06,HDFC Bank,767.4060807161218,778.6971658570981,766.4813659496907,776.507080078125,56320910,785.2033528645833,794.721188015408
2023-09-07,HDFC Bank,776.5071683013815,785.5108553045627,772.4433538873283,783.977783203125,34208342,783.9079610188802,794.4114935980903
2023-09-08,HDFC Bank,782.7367500914759,794.7092081887672,782.3960344054848,790.085693359375,34502210,783.1008768717448,794.1381218804254
2023-09-11,HDFC Bank,792.762427572447,796.4612273788786,790.3776555229446,794.173828125,31573022,782.9110697428385,793.7249233669705
2023-09-12,HDFC Bank,798.164658821722,799.576059429664,790.888730360441,796.6559448242188,39033340,782.6790852864583,793.8854302300347
2023-09-13,HDFC Bank,793.9305153592652,803.8102007820438,792.61642814262,800.062744140625,46420094,782.381396484375,793.9832790798611
2023-09-14,HDFC Bank,800.2330637010272,803.0315068308923,795.7798770993519,799.5760498046875,23538848,782.420332845052,794.0754536946614
2023-09-15,HDFC Bank,803.0314427561306,812.7651572137806,803.0314427561306,808.75,173411202,782.9573079427083,794.2289286295573
2023-09-18,HDFC Bank,804.8565015861909,805.464858730247,791.399629677695,792.8353881835938,37056288,782.5817484537761,794.199693467882
2023-09-20,HDFC Bank,778.2104866731253,778.2104866731253,759.4244292708094,761.0304565429688,115474648,781.161435953776,793.739013671875
2023-09-21,HDFC Bank,755.8229580049356,763.5855718328563,748.0603441770149,755.9932861328125,72841442,779.5951171875,793.1795945909288
2023-09-22,HDFC Bank,758.7430770496563,761.3711919566923,741.5874045249608,744.4588623046875,61704250,777.6345865885417,792.5433885362413
2023-09-25,HDFC Bank,742.195730377536,749.8366724935371,742.195730377536,745.1158447265625,40208754,775.9336201985677,791.9623399522569
2023-09-26,HDFC Bank,742.1957693327212,749.4960555884529,742.1957693327212,748.3523559570312,27575308,774.6171346028646,791.381832546658
2023-09-27,HDFC Bank,741.2223412220462,745.8458554975613,737.3288555163493,743.0960693359375,39338538,773.2536010742188,790.7326477050781
2023-09-28,HDFC Bank,746.5759362770035,748.3279930851168,738.9592924506106,741.5630493164062,55354188,771.9152160644531,790.0980631510416
2023-09-29,HDFC Bank,741.5629997895483,747.2815569377753,740.8816873168103,742.8284301757812,32053782,770.7633931477865,789.4983581542969
2023-10-03,HDFC Bank,743.1690816035621,743.1690816035621,732.9486816600946,733.9464111328125,38971694,769.4217631022135,788.9156873914931
2023-10-04,HDFC Bank,727.5952007546005,747.0626308751249,724.7967576747751,744.4102172851562,54649430,768.4492045084636,788.4828084309896
2023-10-05,HDFC Bank,747.0869560565192,755.1172706279191,745.8945403681716,747.4276123046875,48512674,767.6875427246093,788.0499287923177
2023-10-06,HDFC Bank,751.4428415259151,751.9295273041055,744.5562258825445,746.600341796875,17759356,766.8350341796875,787.5013271755643
2023-10-09,HDFC Bank,743.6558133244023,744.6291848078113,735.8688414571311,737.937255859375,16454972,765.8121826171875,786.8497090657552
2023-10-10,HDFC Bank,740.0300286548502,744.1424994102023,737.426212407623,742.1227416992188,33266292,765.2176147460938,786.3846530490451
2023-10-11,HDFC Bank,744.6778161774354,750.5424029295025,743.8991308991633,749.3013305664062,31333360,764.5987121582032,786.0364020453559
2023-10-12,HDFC Bank,747.5979272653602,755.3362421435227,745.4078415117224,754.2898559570312,22025336,763.9424967447917,785.7300604926215
2023-10-13,HDFC Bank,749.4960266639874,753.7788848660191,744.6048112974557,747.4276123046875,39745300,763.2457255045573,785.3588263617621
2023-10-16,HDFC Bank,745.3592240817852,746.794923276397,740.0056808464606,744.4345092773438,17856084,762.5668009440104,784.9813747829861
2023-10-17,HDFC Bank,757.1613181665532,757.1613181665532,747.0625893528261,750.0800170898438,32902558,762.0233337402344,784.6217685275608
2023-10-18,HDFC Bank,750.0800099587005,750.0800099587005,738.8375816778204,739.640625,31216200,760.9720926920573,784.1407613118489
2023-10-19,HDFC Bank,732.6567520860139,742.8041382598725,731.5860077723223,737.3045654296875,30252364,759.9995320638021,783.6235222710503
2023-10-20,HDFC Bank,732.46203118805,743.1691173582408,732.46203118805,741.1250610351562,21094010,758.8201314290365,783.2017279730903
2023-10-23,HDFC Bank,741.4656641644435,744.0207640901824,730.0772068991747,732.9730224609375,22376136,757.1199727376302,782.6747551812066
2023-10-25,HDFC Bank,740.2490577379119,741.1251158897211,725.8674694399969,728.3252563476562,28311996,755.0612915039062,782.1056037055122
2023-10-26,HDFC Bank,725.7700665168079,726.1350808000519,710.6828094760561,712.2158813476562,55561798,752.3293599446614,781.4639892578125
2023-10-27,HDFC Bank,715.1846713831347,719.3215000369331,713.9193003827721,715.0143432617188,31940532,749.6079732259115,780.7415310329861
2023-10-30,HDFC Bank,712.1429060469561,725.1373914861161,711.4858921827074,722.7769775390625,23310982,747.0317810058593,780.0977532280816
2023-10-31,HDFC Bank,731.9754116576363,731.9754116576363,717.3748382868058,718.591552734375,32634824,744.3322977701823,779.3893561469184
2023-11-01,HDFC Bank,711.6562028835086,719.053802155173,711.6562028835086,717.6181030273438,33877466,741.2945678710937,778.5181891547309
2023-11-02,HDFC Bank,722.7283533192214,725.4051249981815,714.041024388573,718.7131958007812,45225154,738.823828125,777.6159281412761
2023-11-03,HDFC Bank,724.18834838353,725.8430917067044,721.0979059562075,722.1199340820312,18095340,737.5268107096355,776.7520602756076
2023-11-06,HDFC Bank,729.0552066561768,729.0552066561768,721.7549208752405,727.351806640625,25593730,736.5720947265625,775.9893154568142
2023-11-07,HDFC Bank,727.1084316790375,727.1084316790375,718.9320882014275,723.8233032226562,41952848,735.8842427571615,775.0627197265625
2023-11-08,HDFC Bank,722.2172785513859,726.8407930714139,720.7815793854345,725.9161376953125,31399546,735.2442525227865,774.0644727918836
2023-11-09,HDFC Bank,723.2150058605088,726.4271198457463,721.9982915168673,723.044677734375,22116740,734.4006632486979,772.8977789984809
2023-11-10,HDFC Bank,720.3435553235623,728.0818705084018,720.3192566823748,725.8917846679688,14015186,733.8271870930989,771.663218858507
2023-11-13,HDFC Bank,726.1837249264701,728.0574529993991,723.1662973344708,724.5776977539062,20605914,733.2610087076823,770.3686347113716
2023-11-15,HDFC Bank,732.0240144584016,735.3577999173147,730.2963157159859,732.1700439453125,41245460,732.9057291666667,769.4552876790365
2023-11-16,HDFC Bank,734.7494210785321,739.2756221207742,731.8536647558356,734.0924072265625,29713838,732.910595703125,768.5541076660156
2023-11-17,HDFC Bank,725.16173850318,733.6787387876133,724.6750527726409,732.5106811523438,23701874,732.5139444986979,767.7143039279514
2023-11-20,HDFC Bank,736.3554985735485,736.3554985735485,730.7829708116128,732.559326171875,19331452,732.0183349609375,766.8964009602864
2023-11-21,HDFC Bank,739.2756311878541,740.7356883923068,735.9174877356371,738.7645874023438,24959972,731.7571431477865,766.190976969401
2023-11-22,HDFC Bank,739.7623206231069,739.7623206231069,731.7563640092628,736.1365356445312,29123650,731.697119140625,765.5399000379774
2023-11-23,HDFC Bank,734.1654789893513,741.6360936254299,734.1654789893513,740.3950805664062,13046220,731.6395304361979,764.8920681423612
2023-11-24,HDFC Bank,740.3462978210936,746.1622278549652,739.6892839772345,745.6511840820312,16469192,731.5178588867187,764.2842515733507
2023-11-28,HDFC Bank,747.1599239182611,748.1576534487249,742.5851254924052,743.97216796875,28489338,731.1739359537761,763.471756998698
2023-11-29,HDFC Bank,746.5272258063289,760.6897681490088,746.0891967833849,758.8160400390625,34042488,731.5535502115886,762.8317654079862
2023-11-30,HDFC Bank,763.6828760176745,765.2889031775027,750.5423621524202,758.6456909179688,69491440,732.027256266276,762.148782687717
2023-12-01,HDFC Bank,758.207681074416,762.0281520239192,755.3848801865702,756.990966796875,22153536,732.2576212565104,761.4276760525173
2023-12-04,HDFC Bank,772.8569470817542,784.5374047202694,765.873018667368,783.2720336914062,50662456,733.712001546224,761.0688808865017
2023-12-05,HDFC Bank,796.4612297811876,797.6779441560443,786.7275147823341,790.2316284179688,52230820,735.4762369791666,760.7730841742622
2023-12-06,HDFC Bank,797.4102062498663,797.4102062498663,786.8004930390686,792.22705078125,38613060,737.1796366373698,760.4010403103299
2023-12-07,HDFC Bank,790.86431017188,795.2444817359088,786.5814519897668,793.5167236328125,20450386,739.1977600097656,760.0752312554254
2023-12-08,HDFC Bank,793.5167662504412,805.4649253113081,793.5167662504412,804.5888671875,33728038,741.7398803710937,759.9673495822483
2023-12-11,HDFC Bank,803.0558607692541,809.6990738547369,801.5714454396721,803.5181884765625,23187620,744.783290608724,760.0079067654079
2023-12-12,HDFC Bank,805.0755276490755,806.0732571804058,794.1981132379304,795.5364990234375,36581476,747.467362467448,759.9181403266059
2023-12-13,HDFC Bank,794.4901060535459,796.2178641804811,786.0461204150259,793.7357788085938,29346914,749.8326558430989,759.7486111111111
2023-12-14,HDFC Bank,801.0847344683164,807.3872910879392,800.5980487244109,803.1044921875,35172366,752.6497538248698,759.800794813368
2023-12-15,HDFC Bank,803.0314839042278,811.7918273650013,801.3767404796611,806.2192993164062,138837130,755.6031270345052,759.9516676161024
2023-12-18,HDFC Bank,808.2390318694991,810.1857749432232,803.4938456272962,805.8056030273438,18014754,758.5062072753906,759.9705946180555
2023-12-19,HDFC Bank,803.0314096384661,807.2412528497581,800.1356534706899,804.4428100585938,24008446,761.250303141276,759.9795166015625
2023-12-20,HDFC Bank,806.9249792104754,812.2541644467366,800.3303634873538,806.4382934570312,34232520,763.8865193684895,760.0179104275173
2023-12-21,HDFC Bank,806.438219443738,822.3771764061897,803.1530909094922,820.8927612304688,36589240,767.12216796875,760.2136657714843
2023-12-22,HDFC Bank,819.3840760112807,820.5034769444852,811.3537615362043,813.1788330078125,48578850,770.0309244791666,760.4029324001737
2023-12-26,HDFC Bank,814.3469167985355,820.5278019503709,812.059517577905,818.8244018554688,18045856,773.2235819498698,760.7471266004775
2023-12-27,HDFC Bank,818.3620896655261,830.5292334309963,816.9506891067552,828.9718627929688,27009078,776.6595845540364,761.2467909071181
2023-12-28,HDFC Bank,831.8919383640549,837.7808237889657,828.3391087868577,829.9208374023438,44076470,780.1710225423177,761.7824157714844
2023-12-29,HDFC Bank,825.9056537355337,834.6173398672829,825.4189680232558,831.8675537109375,25011426,783.4942728678385,762.3877983940972
2024-01-01,HDFC Bank,830.285869252277,831.8189412093673,823.4722689184366,826.4410400390625,14239686,786.5725606282552,762.9683064778645
2024-01-02,HDFC Bank,826.7817032735886,828.7284461026671,821.8661301022644,826.9276733398438,29242092,789.7197937011719,763.5609809027778
2024-01-03,HDFC Bank,828.3390555600513,829.653083176837,812.2540695245034,814.176513671875,28389762,792.4403666178385,764.0487481011285
2024-01-04,HDFC Bank,816.6586370098769,824.907936188308,813.1058074949292,822.9125366210938,26734056,795.2452982584635,764.6124918619792
2024-01-05,HDFC Bank,821.1118277236433,829.7504992888211,811.8404409559379,818.7026977539062,31889470,797.9975036621094,765.168935139974
2024-01-08,HDFC Bank,816.9020369293803,818.7757651976441,807.8983504931613,809.577392578125,17998470,800.3035807291667,765.7202419704861
2024-01-09,HDFC Bank,811.3781093874959,816.5613241836867,801.4497088247701,803.2747802734375,25326888,802.2243672688802,766.1136461046007
2024-01-10,HDFC Bank,799.6246893784266,807.8739890989318,798.8460040583302,805.92724609375,16115824,804.2895365397136,766.4686564127604
2024-01-11,HDFC Bank,807.8983430417109,809.309743595266,799.6246853117656,802.5447998046875,18314010,805.7471618652344,766.8488125271267
2024-01-12,HDFC Bank,804.0048258385641,805.95156875827,795.0497965259408,798.7485961914062,19773552,807.083925374349,767.2259941948785
2024-01-15,HDFC Bank,801.9120099654888,818.0700109690749,799.9166104629336,814.1278686523438,28320356,808.9884887695313,767.7564812554253
2024-01-16,HDFC Bank,814.2251937520415,819.4084084513863,806.9735647828543,817.2183227539062,25322500,810.1200317382812,768.2680419921875
2024-01-17,HDFC Bank,764.0965828252033,777.1397839265529,743.8504686909188,748.279296875,170145236,808.721620686849,768.0657965766059
2024-01-18,HDFC Bank,727.1084960821111,737.32889662945,720.3192537681881,723.2880249023438,161070930,806.423653157552,767.4744737413195
2024-01-19,HDFC Bank,732.924355486129,735.0171279009493,714.6493418669147,715.744384765625,109600538,803.8312418619792,766.7163248697917
2024-01-23,HDFC Bank,712.9946289403671,717.7154569857805,693.5271987986505,694.6708984375,115469402,800.1673095703125,765.6561604817708
2024-01-24,HDFC Bank,671.7480069982282,709.8068089160445,671.7480069982282,708.5657958984375,86004404,797.0022298177083,764.7049601236979
2024-01-25,HDFC Bank,706.9110553088505,709.27146932584,690.8017687875753,698.3453979492188,98941852,793.7625264485677,763.6126207139757
2024-01-29,HDFC Bank,704.7452835773879,711.9238979776146,703.6502407027771,707.9573974609375,65645498,790.9032470703125,762.5892279730903
2024-01-30,HDFC Bank,707.90875580775,712.1185398649957,701.2654836786888,702.9202270507812,41728768,787.5637715657552,761.5152743869357
2024-01-31,HDFC Bank,700.5841161285045,717.8371016849802,699.2700884068386,711.80224609375,65761040,784.4165364583333,760.4380771213108
2024-02-01,HDFC Bank,713.0189555223712,717.1800828855794,708.6387839338071,713.651611328125,32690740,781.344736735026,759.5582573784723
2024-02-02,HDFC Bank,717.8614898495053,720.7085896391353,701.8252179588541,703.8206176757812,44867754,777.990663655599,758.9225925021701
2024-02-05,HDFC Bank,703.7476277670278,706.6190857097415,697.931756543557,703.1879272460938,38605046,774.548984781901,758.3358662923177
2024-02-06,HDFC Bank,703.5286059562596,705.5483042801744,697.2259898811583,702.8228759765625,41075740,770.6133219401041,757.8732442220052
2024-02-07,HDFC Bank,707.1543478186637,707.5437201567751,694.330191039234,695.9362182617188,54837086,766.705234781901,757.3268039279513
2024-02-08,HDFC Bank,695.8875630019661,700.3163911601653,681.6033490400813,682.8444213867188,69106124,762.1725687662761,756.5989379882812
2024-02-09,HDFC Bank,677.5395328507874,688.2709172654594,675.033089526087,683.112060546875,56642124,757.3105753580729,755.9324490017361
2024-02-12,HDFC Bank,681.18969323455,688.0032934481292,673.2566920790741,676.4931640625,34447812,752.1963195800781,755.2094502766927
2024-02-13,HDFC Bank,677.4422211445823,683.4771364619307,673.7434212435891,678.658935546875,57580994,747.089365641276,754.4964558919271
2024-02-14,HDFC Bank,669.6795681971766,677.2231970540489,663.6203545889955,673.597412109375,91320810,741.9945780436198,753.8259114583333
2024-02-15,HDFC Bank,674.0597534612269,688.903668609651,673.7433958465795,688.197998046875,41584944,737.3702555338542,753.2013312445747
2024-02-16,HDFC Bank,692.9918479710976,694.8412181662663,685.4725175238648,691.0451049804688,32175742,733.2658752441406,752.5748589409723
2024-02-19,HDFC Bank,695.4739454261017,695.4739454261017,688.7576582283627,689.682373046875,34451756,728.8248697916666,751.9424370659722
2024-02-20,HDFC Bank,688.660276266856,709.22274741334,687.1029057664576,707.7870483398438,56133508,725.1276814778646,751.6074347601997
2024-02-21,HDFC Bank,712.5079475266035,712.5079475266035,698.3940605878935,700.413818359375,45893136,721.4888956705729,751.1440022786459
2024-02-22,HDFC Bank,689.9986977762575,695.3765988884213,687.2975681948778,690.874755859375,50560882,717.7422281901041,750.4948181152344
2024-02-23,HDFC Bank,692.3348761341468,697.8587478235042,690.1204320838871,691.3858032226562,29833452,713.9241800944011,749.7958841959636
2024-02-26,HDFC Bank,687.9546346452112,698.3210050066913,687.9546346452112,692.213134765625,23506870,710.2464579264323,749.1823900010851
2024-02-27,HDFC Bank,687.9546948776648,694.3545652339111,687.7113519923358,691.1668090820312,32087150,706.6603983561198,748.5905266655816
2024-02-28,HDFC Bank,691.1667470533215,693.1377886016653,683.3067606806109,685.9348754882812,25321986,702.3872985839844,747.8778028700087
2024-02-29,HDFC Bank,682.3820552900959,686.4215706434694,680.0459994144303,683.0147705078125,53295700,697.9138468424479,747.2486267089844
2024-03-01,HDFC Bank,681.360036052442,697.2989940386686,681.360036052442,696.3256225585938,34738898,696.1820576985677,746.7933051215277
2024-03-04,HDFC Bank,696.422958130924,699.3674307159147,693.186545384466,697.274658203125,35616474,695.3149454752604,746.3060784233941
2024-03-05,HDFC Bank,692.067075174591,702.2874750189414,691.8967470591605,701.2410888671875,37991672,694.8315022786459,745.9535013834635
2024-03-06,HDFC Bank,697.688303532932,707.0813018234176,697.688303532932,702.0927734375,42409530,695.0788981119791,745.6620293511285
2024-03-07,HDFC Bank,703.504204064998,706.2053335588424,701.5088045068723,703.7962036132812,49348046,694.919911702474,745.5684773763021
2024-03-11,HDFC Bank,695.9606385239804,703.7232526512562,692.5538381955413,694.8899536132812,50531094,694.8047302246093,745.344873046875
2024-03-12,HDFC Bank,697.9073792005341,712.5079519871562,695.5956218426523,710.3422241210938,65418454,694.8842244466146,745.2067091200087
2024-03-13,HDFC Bank,713.2379447418698,716.2067158438075,705.7429725398497,710.755859375,63067454,695.1454121907552,745.1196458604601
2024-03-14,HDFC Bank,711.5832127948388,713.4812990740788,702.9202422173576,708.3467407226562,52432158,695.0302286783855,745.0166307237413
2024-03-15,HDFC Bank,705.6943406988961,710.2205419583659,701.9225261192986,706.9840698242188,143613804,694.8079772949219,744.8863071017795
2024-03-18,HDFC Bank,704.2343003680048,708.6144722431341,698.7834435762417,703.77197265625,21437856,694.8063557942709,744.6824408637153
2024-03-19,HDFC Bank,698.6374048635253,706.8624060469253,698.6374048635253,705.3779907226562,36183594,694.8793579101563,744.4382873535156
2024-03-20,HDFC Bank,705.2319615530049,706.4973325344582,693.3568181834665,696.4716186523438,43606094,694.6676493326823,744.1343797471789
2024-03-21,HDFC Bank,702.0928435492851,706.3026871236781,700.0001304926251,703.6259155273438,28922860,694.9239725748698,743.8867106119792
2024-03-22,HDFC Bank,701.3141208411934,706.0593065998343,699.7323922549797,702.2144775390625,45980326,695.5696411132812,743.6552639431424
2024-03-26,HDFC Bank,694.5978614753975,699.8297331586394,692.1401341445468,693.7218627929688,56844290,695.9233011881511,743.2978203667535
2024-03-27,HDFC Bank,692.8215385852401,704.6966236214441,691.7021375713913,701.1681518554688,62168668,696.74580078125,743.0377143012153
2024-03-28,HDFC Bank,701.1681292352769,710.8045307526719,701.1681292352769,704.6723022460938,55592142,697.6129130045573,742.7321838378906
2024-04-01,HDFC Bank,709.5878149173326,717.2774734382766,708.4197572494843,715.67138671875,25199570,699.0153788248698,742.5275058322483
2024-04-02,HDFC Bank,713.0675733041284,727.5221149937069,712.1428585816917,720.3678588867188,41225446,700.0877075195312,742.3925855848524
2024-04-03,HDFC Bank,716.450076374618,727.9115494819865,716.109420115624,721.414306640625,45584386,701.1000142415364,742.2687520345052
2024-04-04,HDFC Bank,731.9754091764817,744.6292393883092,731.9754091764817,743.461181640625,88935066,702.8926411946615,742.3209364149305
2024-04-05,HDFC Bank,749.0093625181328,756.5529915753328,744.7022055513205,754.1439208984375,59055902,704.4378702799479,742.5210184733073
2024-04-08,HDFC Bank,756.7720051664586,757.8914061879058,750.2504634550537,752.7081909179688,20482940,706.1810160319011,742.6578308105469
2024-04-09,HDFC Bank,756.7233110790663,756.7233110790663,749.6420692068525,753.6572265625,21884494,708.2737650553386,742.7467868381076
2024-04-10,HDFC Bank,754.3142814277871,754.3142814277871,746.0649220391629,747.7196655273438,27807400,710.1515604654948,742.7884256998698
2024-04-12,HDFC Bank,740.2490112702176,744.5561681914903,736.5745101656407,739.2512817382812,41084208,711.7194986979167,742.5710394965278
2024-04-15,HDFC Bank,728.8361984614614,734.8954117012732,726.1594270943376,727.4490966796875,23415248,712.9289082845052,742.224410671658
2024-04-16,HDFC Bank,723.7016987771374,736.3068713842836,721.3899415012858,734.5304565429688,20744886,714.5487609863281,741.9748494466146
2024-04-18,HDFC Bank,734.7980983246009,739.2025682918519,725.6727413912242,727.4490966796875,34234884,716.0299051920573,741.3545945909289
2024-04-19,HDFC Bank,723.4827148610226,747.0382572891224,720.4165709168466,745.2619018554688,34576434,717.6611145019531,740.8549309624566
2024-04-22,HDFC Bank,757.9643557818745,757.9643557818745,734.0680986992392,735.9661254882812,42298438,718.950830078125,740.2298095703125
2024-04-23,HDFC Bank,742.8284142738174,742.9257276507318,731.6102850251966,733.7273559570312,26827060,720.0337056477864,739.5654832628038
2024-04-24,HDFC Bank,737.3289261268269,740.6140550056098,734.4331696198528,735.7228393554688,22441580,721.154707845052,738.8003051757812
2024-04-25,HDFC Bank,733.0704121681982,739.616311752735,733.0704121681982,735.260498046875,35445204,722.2035176595052,738.0418863932292
