Date,Close,High,Low,Open,Volume,Company,Ticker
,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,,
2023-10-25,3157.276123046875,3189.7791834853465,3145.2619278002267,3157.6485610531586,1518537,TCS,TCS.NS
2023-10-26,3107.59033203125,3142.002652711776,3101.3039051963924,3136.740771569839,1984471,TCS,TCS.NS
2023-10-27,3120.81494140625,3131.1061000295,3107.8230386075074,3119.9302305469437,1108851,TCS,TCS.NS
2023-10-30,3146.519775390625,3150.5245077395016,3104.7964806224877,3119.9304717166356,910972,TCS,TCS.NS
2023-10-31,3137.392333984375,3165.5648365752554,3119.9766505847397,3165.5648365752554,999811,TCS,TCS.NS
2023-11-01,3101.908935546875,3140.04677064712,3083.6085408942245,3124.586727484181,1563475,TCS,TCS.NS
2023-11-02,3129.336669921875,3144.0979943996585,3113.5971840186144,3113.5971840186144,1245384,TCS,TCS.NS
2023-11-03,3120.768310546875,3155.2272412387383,3114.621718793595,3149.732529726521,1402598,TCS,TCS.NS
2023-11-06,3148.1025390625,3159.325019444616,3128.311938084739,3143.213096467994,1099852,TCS,TCS.NS
2023-11-07,3138.975341796875,3170.360859244329,3134.8310028501246,3146.006870952977,1191144,TCS,TCS.NS
2023-11-08,3149.313720703125,3168.312609208247,3138.137850435721,3139.907272278595,992899,TCS,TCS.NS
2023-11-09,3117.55517578125,3158.579973678366,3112.5261256846,3157.2762132454977,2112352,TCS,TCS.NS
2023-11-10,3104.51708984375,3117.5556054640406,3094.1795460261487,3108.754652895078,1338557,TCS,TCS.NS
2023-11-13,3102.74755859375,3125.518348524688,3098.509995691787,3125.518348524688,1030990,TCS,TCS.NS
2023-11-15,3170.501220703125,3178.603680948949,3125.5649102414236,3150.757229249606,2059802,TCS,TCS.NS
2023-11-16,3257.626220703125,3286.962876959751,3179.7209637752344,3194.4825150950874,3951984,TCS,TCS.NS
2023-11-17,3261.910400390625,3282.446106711715,3252.6903987151904,3257.6264533729463,2021292,TCS,TCS.NS
2023-11-20,3277.883056640625,3291.2007876890016,3251.4799704424486,3251.4799704424486,1475621,TCS,TCS.NS
2023-11-21,3269.1279296875,3295.9966725893887,3260.5598088550396,3277.8824969038105,1807236,TCS,TCS.NS
2023-11-22,3287.7080078125,3290.036314045069,3242.0268214284124,3259.6287255971747,1798051,TCS,TCS.NS
2023-11-23,3267.312255859375,3300.6070362048386,3259.628845010422,3287.568520824797,2729804,TCS,TCS.NS
2023-11-24,3219.675048828125,3263.8662551978136,3215.8565356961108,3254.273588142524,1989733,TCS,TCS.NS
2023-11-28,3231.82861328125,3242.1663837595383,3197.2300740959413,3219.675036815199,1689195,TCS,TCS.NS
2023-11-29,3272.434326171875,3276.3924466659996,3237.090683940245,3241.9335153053853,1441634,TCS,TCS.NS
2023-11-30,3248.080322265625,3275.135057994798,3241.9335030426573,3259.1163570597796,3266235,TCS,TCS.NS
2023-12-01,3270.478271484375,3275.414325764336,3250.361843721189,3259.628456286476,1172141,TCS,TCS.NS
2023-12-04,3271.2236328125,3304.1459737662194,3257.766068313779,3301.212171500063,1625213,TCS,TCS.NS
2023-12-05,3289.058349609375,3295.0187221482606,3262.236218437115,3295.0187221482606,1377656,TCS,TCS.NS
2023-12-06,3356.57958984375,3364.728661904826,3283.0514948908803,3289.990029573241,1896572,TCS,TCS.NS
2023-12-07,3366.6376953125,3381.213029212423,3345.0310582673073,3357.4176932901005,1967653,TCS,TCS.NS
2023-12-08,3377.626953125,3394.6701987746455,3354.6699465710817,3383.494329807486,1641155,TCS,TCS.NS
2023-12-11,3392.714111328125,3402.1205580498986,3366.730308609467,3374.0876642542135,1102503,TCS,TCS.NS
2023-12-12,3419.90966796875,3444.403269429635,3381.6322197535496,3389.036188640435,2236866,TCS,TCS.NS
2023-12-13,3346.753662109375,3399.326766210702,3318.301717262666,3393.319782194453,3850968,TCS,TCS.NS
2023-12-14,3415.392333984375,3425.404050554102,3378.465488934795,3380.7005719171807,3290396,TCS,TCS.NS
2023-12-15,3595.8359375,3628.3856112730377,3414.879942101353,3414.879942101353,8531230,TCS,TCS.NS
2023-12-18,3594.159423828125,3659.165773966342,3567.1044621574897,3593.1351055942864,2521612,TCS,TCS.NS
2023-12-19,3554.11279296875,3590.341373765734,3529.7121895342984,3580.934925794031,2004435,TCS,TCS.NS
2023-12-20,3520.44580078125,3631.0403520286277,3507.87294653418,3564.4041790444217,2586083,TCS,TCS.NS
2023-12-21,3527.3837890625,3545.26513467688,3486.2659937315334,3498.27996242007,1517562,TCS,TCS.NS
2023-12-22,3561.377197265625,3581.819680420596,3503.635202958494,3539.025457533832,2413058,TCS,TCS.NS
2023-12-26,3534.881103515625,3570.6904075901484,3529.8518256722914,3557.51228537649,1285231,TCS,TCS.NS
2023-12-27,3549.4560546875,3555.9753117984196,3509.2229705634127,3538.093966340341,1293976,TCS,TCS.NS
2023-12-28,3538.931884765625,3574.4153590343085,3531.6677519692553,3561.376845478686,1682889,TCS,TCS.NS
2023-12-29,3532.878662109375,3560.0734608663474,3506.8016322454937,3531.5749015656434,1574996,TCS,TCS.NS
2024-01-01,3549.36328125,3568.8278306083957,3513.879802945062,3529.712285492124,825907,TCS,TCS.NS
2024-01-02,3523.37939453125,3549.3634298706984,3508.524845464829,3549.3634298706984,1344068,TCS,TCS.NS
2024-01-03,3438.209716796875,3512.8087373367534,3433.83254667766,3508.29173242333,1803075,TCS,TCS.NS
2024-01-04,3414.9736328125,3463.5886253161198,3400.25869078493,3447.523311041664,3598144,TCS,TCS.NS
2024-01-05,3481.190185546875,3490.3638028676905,3422.4704854443794,3422.6100928660567,1963127,TCS,TCS.NS
2024-01-08,3425.683349609375,3482.9130676229634,3420.188410832366,3481.190030173045,1067805,TCS,TCS.NS
2024-01-09,3436.486328125,3494.647592132142,3429.827464117302,3455.15938715089,1370944,TCS,TCS.NS
2024-01-10,3458.04736328125,3473.13474365547,3434.7176870956287,3436.580332262167,1292227,TCS,TCS.NS
2024-01-11,3479.001708984375,3513.879690118427,3452.412406909358,3468.244888948058,1777909,TCS,TCS.NS
2024-01-12,3616.138916015625,3637.0470599000287,3559.142026578151,3583.7288487280734,6813450,TCS,TCS.NS
2024-01-15,3635.697021484375,3692.693916153037,3618.188112044023,3688.037303396224,2801505,TCS,TCS.NS
2024-01-16,3596.11572265625,3631.226536485312,3590.760618120525,3631.226536485312,1432672,TCS,TCS.NS
2024-01-17,3617.8154296875,3641.4243183462013,3550.713598917996,3556.7205834939423,3458696,TCS,TCS.NS
2024-01-18,3634.579345703125,3640.353499833649,3596.7675605644026,3630.2951711755672,2239110,TCS,TCS.NS
2024-01-19,3697.8349609375,3717.0600825465317,3671.5762582519933,3699.66364622584,2941975,TCS,TCS.NS
2024-01-23,3618.30810546875,3689.253392795468,3603.772039730458,3657.4617018928593,2618854,TCS,TCS.NS
2024-01-24,3602.88134765625,3642.1285897607904,3568.9326446510017,3638.7056721419845,2657709,TCS,TCS.NS
2024-01-25,3573.340576171875,3620.8875384611347,3543.7056629841854,3601.0996387813034,2205154,TCS,TCS.NS
2024-01-29,3564.618408203125,3582.436811190723,3545.7216145125103,3564.430891857951,1646747,TCS,TCS.NS
2024-01-30,3564.196533203125,3608.5080891700763,3551.4891523141855,3570.6673355072853,1411621,TCS,TCS.NS
2024-01-31,3578.638916015625,3595.566445988201,3560.3516062355598,3574.184314915353,2459358,TCS,TCS.NS
2024-02-01,3614.463134765625,3662.057029330496,3568.4167652804376,3582.436989907515,2363107,TCS,TCS.NS
2024-02-02,3719.638427734375,3736.612663128637,3631.2028376276817,3634.063205902369,2826510,TCS,TCS.NS
2024-02-05,3726.203125,3771.874458152277,3715.6996914451147,3735.2998425709893,1691523,TCS,TCS.NS
2024-02-06,3878.78466796875,3891.8201438143014,3741.8643194379383,3748.428993682566,4474396,TCS,TCS.NS
2024-02-07,3829.45654296875,3896.603888074369,3820.594276668283,3894.7282664675945,2124267,TCS,TCS.NS
