Date,Close,High,Low,Open,Volume,Company,Ticker
,WIPRO.NS,WIPRO.NS,WIPRO.NS,WIPRO.NS,WIPRO.NS,,
2023-12-04,190.56553649902344,193.16128166933584,190.23813878693062,193.0209765202438,10662472,Wipro,WIPRO.NS
2023-12-05,189.1156463623047,191.2904617154403,188.06331497144956,190.54213431620065,11165368,Wipro,WIPRO.NS
2023-12-06,195.85057067871094,196.6222775354103,189.86397983946685,190.23813641448518,22082070,Wipro,WIPRO.NS
2023-12-07,195.61672973632812,197.1367640976983,194.86840227302176,196.4352097770659,11250552,Wipro,WIPRO.NS
2023-12-08,197.65122985839844,198.53986243042826,194.09668529712067,195.8739504411803,15479122,Wipro,WIPRO.NS
2023-12-11,196.71583557128906,197.4641630392035,195.1490280575968,196.43521098667622,10084242,Wipro,WIPRO.NS
2023-12-12,197.46414184570312,200.13003943050035,196.5053424739456,196.76258759604735,11903364,Wipro,WIPRO.NS
2023-12-13,196.27149963378906,198.44631504812236,194.09668421945574,198.09553790796673,9696816,Wipro,WIPRO.NS
2023-12-14,203.1701202392578,203.91844767250421,197.95523618666837,198.0721619020769,24681376,Wipro,WIPRO.NS
2023-12-15,208.8527069091797,210.23243605865005,202.74919028125652,203.94182686776517,41567234,Wipro,WIPRO.NS
2023-12-18,208.2447052001953,212.1032539209176,206.72467085566834,208.59548235662461,20182072,Wipro,WIPRO.NS
2023-12-19,205.18125915527344,209.2268862124446,203.45075279009401,208.40840617248446,16064694,Wipro,WIPRO.NS
2023-12-20,202.02426147460938,210.23244117727268,200.80823115154396,206.72466963371417,26449942,Wipro,WIPRO.NS
2023-12-21,202.98304748535156,204.15230467132707,199.80267364876173,200.59775997132968,10663008,Wipro,WIPRO.NS
